"","Team","Season","Player1","Player2","Arch1","Arch2","Lebron1","Lebron2","WinsAdded1","WinsAdded2","MPG1","MPG2","PM0","PM1","PM2","PM3","ActM0","ActM1","ActM2","ActM3","Stack/Stagger","SuggM0","suggM1","SuggM2","SuggM3","SuggProp","ActualProp","DiffProp","Stack","GamesPlayed","ActM0_PerGame","ActM1_PerGame","ActM2_PerGame","ActM3_PerGame","ActSum","max_m0","ActM0_Prop","NewArch1","NewArch2","Double_Arch","NewDouble_Arch","NewSugg0","NewSugg1","NewSugg2","NewSugg3","StackSugg0","StackSugg1","StackSugg2","StackSugg3","StaggerSugg0","StaggerSugg1","StaggerSugg2","StaggerSugg3","suggM0_Prop","FinalStack","FinalCompStack","RealGameScore","SuggGameScore","GameImprovement","StackGameScore","StackImprovement","StaggerGameScore","StaggerImprovement","Diff_M0_PerGame","Diff_M1_PerGame","Diff_M2_PerGame","Diff_M3_PerGame","NDA_factor"
"276","LAC",2015,"Chris Paul","DeAndre Jordan","Shot Creator","Roll + Cut Big",5.76,3.87,15.3,11.8,34.7619771863118,34.3117870722433,-4.86,-5.88,-20.86,14.9,824,301,264,2556,36.78,13.2,0.399999999999999,0,34.4,0.980785775738457,0.818968279397629,0.161817496340828,TRUE,82.1875,10.025855513308,3.66235741444867,3.21216730038023,31.0996197718631,48,13.24,0.757239842394863,"On Ball","Off_Ball_Big","Roll + Cut Big Shot Creator","Off_Ball_Big On Ball",13.13,0.56,0.11,34.2,13.24,0.45,0,34.31,0,13.69,13.24,21.07,0.991691842900302,TRUE,TRUE,6.79412927756654,9.29283333333333,2.49870405576679,9.25472083333334,2.4605915557668,-0.890429166666666,-7.68455844423321,3.10414448669202,-3.10235741444867,-3.10216730038023,3.10038022813688,"Off_Ball_Big On Ball"
"277","PHI",2014,"Michael CarterWilliams","Thaddeus Young","Slasher","Roll + Cut Big",-0.13,-1.53,3.5,1.3,34.1968528232027,34.5819191607529,-9,-7.59,-18.1,-9.28,588,318,344,1991,7.41,13.5,0.100000000000001,0,34.4,0.771767130345183,0.750471164719186,0.0212959656259971,TRUE,67.5208333333333,8.70842332613391,4.70965751311324,5.09472385066338,29.4871953100895,48,13.42,0.648913809697013,"On Ball","Off_Ball_Big","Roll + Cut Big Slasher","Off_Ball_Big On Ball",9.18,4.24,4.62,29.96,13.42,0,0.38,34.2,0,13.42,13.8,20.78,0.684053651266766,TRUE,TRUE,-9.99953717988275,-9.19772916666667,0.801808013216085,-9.27154166666667,0.727995513216086,-11.3432541666667,-1.34371698678392,0.471576673866091,-0.469657513113237,-0.474723850663376,0.472804689910522,"Off_Ball_Big On Ball"
"278","MEM",2013,"Mike Conley","Marc Gasol","Primary Ball Handler","Post Scorer",4.9,3.55,13.3,11.1,34.1273885350318,34.5987261146497,-8.44,4.95,-7.87,11.23,634,418,455,2261,5.71,13,0,0.5,34.5,0.758700102354145,0.721442246330568,0.0372578560235773,TRUE,78.5,8.07643312101911,5.32484076433121,5.79617834394904,28.8025477707006,48,13.4,0.602718889628292,"On Ball","On_Ball_Big","Post Scorer Primary Ball Handler","On Ball On_Ball_Big",8.92,4.48,4.95,29.65,13.4,0,0.47,34.13,0,13.4,13.87,20.73,0.665671641791045,TRUE,TRUE,4.91728237791932,5.70375,0.786467622080678,5.55177083333334,0.634488455414013,3.95772916666667,-0.959553211252655,0.843566878980891,-0.844840764331209,-0.846178343949044,0.84745222929936,"On Ball On_Ball_Big"
"279","NJN",2010,"Brook Lopez","Devin Harris","Post Scorer","Primary Ball Handler",-0.74,-0.43,3.1,2.8,36.5122897800776,34.4786545924968,1.97,-10.67,-17.97,-9.97,404,467,336,1885,20.64,11.1,2.2,0,34.7,0.828696548171046,0.701264880952381,0.127431667218665,TRUE,64.4166666666667,6.27166882276843,7.2496765847348,5.21604139715394,29.2626131953428,48,11.49,0.545837147325364,"On_Ball_Big","On Ball","Post Scorer Primary Ball Handler","On Ball On_Ball_Big",9.18,4.34,2.31,32.17,11.49,2.03,0,34.48,0,13.52,11.49,22.99,0.798955613577023,TRUE,TRUE,-9.38498706338939,-7.24095833333333,2.14402873005606,-7.14146666666667,2.24352039672273,-12.0821666666667,-2.69717960327727,2.90833117723157,-2.9096765847348,-2.90604139715394,2.90738680465718,"On Ball On_Ball_Big"
"280","WAS",2017,"John Wall","Bradley Beal","Shot Creator","Off Screen Shooter",2.74,1.94,9.5,7.6,36.2151724137931,34.5335172413793,-5.99,-8.67,-1.04,5.75,636,381,254,2354,9.47,11.6,1.5,0,34.9,0.782115869017632,0.787554366008699,-0.00543849699106635,TRUE,75.5208333333333,8.42151724137931,5.04496551724138,3.36331034482759,31.1702068965517,48,11.78,0.714899596042386,"On Ball","Off Ball","Off Screen Shooter Shot Creator","Off Ball On Ball",8.3,5.17,3.48,31.05,11.78,1.69,0,34.53,0,13.47,11.78,22.75,0.704584040747029,TRUE,FALSE,1.69887724137931,2.46220833333333,0.763331091954023,2.36110416666667,0.662226925287357,0.0370083333333332,-1.66186890804598,-0.12151724137931,0.12503448275862,0.116689655172414,-0.120206896551725,"Off Ball On Ball"
"281","CLE",2017,"LeBron James","Kyrie Irving","Shot Creator","Shot Creator",5.78,2.85,14.7,8.7,37.3843395098625,34.8451882845188,-5.49,3.94,-6.34,10.29,265,652,475,1954,7.2,10.2,2.7,0,35.1,0.764720254092353,0.634209672184356,0.130510581907997,TRUE,69.7083333333333,3.80155409444112,9.35325762104005,6.81410639569635,28.0310818888225,48,10.62,0.357961779137582,"On Ball","On Ball","Shot Creator Shot Creator","On Ball On Ball",7.07,6.08,3.55,31.3,10.62,2.53,0,34.85,0,13.15,10.62,24.23,0.665725047080979,TRUE,TRUE,5.44207710699343,6.5795625,1.13748539300657,6.46397708333333,1.02189997633991,4.87097708333333,-0.571100023660093,3.26844590555888,-3.27325762104005,-3.26410639569635,3.26891811117752,"On Ball On Ball"
"282","ATL",2010,"Josh Smith","Al Horford","Post Scorer","Post Scorer",3.61,2.81,11.4,9.8,35.1192660550459,34.8134556574924,-6.42,-3.42,4.64,9.15,591,487,462,2384,1.51,12.6,0.299999999999997,0,35.1,0.751314800901578,0.715271527152715,0.0360432737488625,TRUE,81.75,7.22935779816514,5.95718654434251,5.65137614678899,29.1620795107034,48,12.88,0.561285543335803,"On_Ball_Big","On_Ball_Big","Post Scorer Post Scorer","On_Ball_Big On_Ball_Big",8.07,5.12,4.81,30,12.88,0.31,0,34.81,0,13.19,12.88,21.93,0.626552795031056,TRUE,TRUE,4.71394495412844,4.9843125,0.27036754587156,4.89086875,0.176923795871559,4.48568541666667,-0.228259537461774,0.840642201834862,-0.837186544342508,-0.841376146788991,0.837920489296636,"On_Ball_Big On_Ball_Big"
"283","CHI",2014,"Joakim Noah","Jimmy Butler","Roll + Cut Big","Stationary Shooter",3.26,2.07,10.6,7.7,35.1819887429644,38.2739212007505,-2,2.51,-0.86,6.06,296,352,558,1992,2.41,9.3,0,3.40000000000001,35.3,0.752624045801527,0.686423156443832,0.0662008893576949,TRUE,66.625,4.44277673545966,5.28330206378987,8.37523452157598,29.8986866791745,48,9.73,0.456606036532339,"Off_Ball_Big","Off Ball","Roll + Cut Big Stationary Shooter","Off Ball Off_Ball_Big",6.09,3.64,6.73,31.55,9.73,0,3.09,35.19,0,9.73,12.82,25.46,0.62589928057554,TRUE,TRUE,3.71580988117574,4.00820833333333,0.292398452157598,3.98195833333333,0.266148452157597,3.49343125,-0.222378631175735,1.64722326454034,-1.64330206378987,-1.64523452157598,1.65131332082552,"Off Ball Off_Ball_Big"
"284","ATL",2013,"Al Horford","Josh Smith","Post Scorer","Post Scorer",1.91,1.71,7.9,7.3,36.8839127872717,35.1160872127283,2.48,-5.52,-10.6,3.98,336,575,450,2033,22.58,10.8,1.90000000000001,0,35.3,0.84331797235023,0.664813603662525,0.178504368687706,TRUE,70.7083333333333,4.75191514437242,8.13199764289923,6.36417206835592,28.7519151443724,48,11.12,0.427330498594642,"On_Ball_Big","On_Ball_Big","Post Scorer Post Scorer","On_Ball_Big On_Ball_Big",8.94,3.94,2.18,32.94,11.12,1.76,0,35.12,0,12.88,11.12,24,0.803956834532374,TRUE,TRUE,0.288927519151444,3.26645833333333,2.97753081418189,3.28416666666667,2.99523914751522,-1.94686666666667,-2.23579418581811,4.18808485562758,-4.19199764289923,-4.18417206835592,4.18808485562757,"On_Ball_Big On_Ball_Big"
"285","MIL",2016,"Giannis Antetokounmpo","Khris Middleton","Shot Creator","Shot Creator",1.45,1.1,7.2,6.6,34.975845410628,35.7745571658615,-11.65,-12.29,-2.96,-0.33,419,530,592,2185,3.27,11.9,0,0.800000000000004,35.3,0.753842340109073,0.660719685515573,0.0931226545934998,TRUE,77.625,5.39774557165862,6.82769726247987,7.62640901771337,28.1481481481481,48,12.23,0.441352867674457,"On Ball","On Ball","Shot Creator Shot Creator","On Ball On Ball",7.66,4.57,5.36,30.41,12.23,0,0.79,34.98,0,12.23,13.02,22.75,0.626328699918234,TRUE,TRUE,-3.72206655931294,-3.18025,0.541816559312935,-3.25752708333333,0.464539475979603,-4.09069583333333,-0.368629274020397,2.26225442834139,-2.25769726247987,-2.26640901771337,2.26185185185185,"On Ball On Ball"
"286","MEM",2010,"Marc Gasol","Zach Randolph","Post Scorer","Post Scorer",2.72,1.49,8.4,7.8,35.2676737160121,37.558912386707,-3.9,-4.99,-9.7,3.6,274,446,604,1986,14.39,10.3,0,1.90000000000001,35.8,0.803169101262689,0.654150197628458,0.14901890363423,TRUE,68.9583333333333,3.97341389728097,6.46767371601208,8.75891238670695,28.8,48,10.44,0.380595200888982,"On_Ball_Big","On_Ball_Big","Post Scorer Post Scorer","On_Ball_Big On_Ball_Big",7.61,2.83,5.12,32.44,10.44,0,2.29,35.27,0,10.44,12.73,24.83,0.728927203065134,TRUE,TRUE,-0.605238670694864,1.46416666666667,2.06940533736153,1.33422916666667,1.93946783736153,-1.79559583333333,-1.19035716263847,3.63658610271903,-3.63767371601208,-3.63891238670695,3.64,"On_Ball_Big On_Ball_Big"
